
43,Amazon Brand - Inkast Denim Co.,899,https://www.amazon.in/Amazon-Brand-Tapered-INK-ST-322_Medium-Blue_32/dp/B0821TCQ13?dchild=1,https://m.media-amazon.com/images/I/81LLgyAmGWL._AC_UL320_.jpg,tshirt
44,Mufti,"1,511",https://www.amazon.in/Mufti-Light-Super-Denim-Deluxe/dp/B07JZ5QCB5?dchild=1,https://m.media-amazon.com/images/I/71-l8gS3+BL._AC_UL320_.jpg,tshirt
45,Spykar,"1,319",https://www.amazon.in/Spykar-Super-Jeans-SS-02AH-13_Mid-Blue_36/dp/B07GXYK389?dchild=1,https://m.media-amazon.com/images/I/81NIcW00aBL._AC_UL320_.jpg,tshirt
46,Neostreak,749,https://www.amazon.in/Neostreak-Striped-Jeans-neohpsstripebwo_Light-Grey_32/dp/B07VLGGYH5?dchild=1,https://m.media-amazon.com/images/I/81vpHKdGYNL._AC_UL320_.jpg,tshirt
47,Levi's,"2,199",https://www.amazon.in/Levis-Mens-Tapered-Jeans-36087-0178_Blue_32/dp/B07SLGDW8V?dchild=1,https://m.media-amazon.com/images/I/91FStZVjDAL._AC_UL320_.jpg,tshirt
0,Cantabil,"1,249",https://www.amazon.in/Cantabil-Black-Diamond-Narrow-Jeans/dp/B0893C66M7?dchild=1,https://m.media-amazon.com/images/I/61kU3FBDYaL._AC_UL320_.jpg,tshirt
1,Neostreak,499,https://www.amazon.in/Neostreak-%E0%A4%AA%E0%A5%81%E0%A4%B0%E0%A5%81%E0%A4%B7%E0%A5%8B%E0%A4%82-%E0%A4%B8%E0%A5%8D%E0%A4%B2%E0%A4%BF%E0%A4%AE-%E0%A4%B8%E0%A5%8D%E0%A4%9F%E0%A5%8D%E0%A4%B0%E0%A5%87%E0%A4%9A%E0%A5%87%E0%A4%AC%E0%A4%B2-%E0%A4%9C%E0%A5%80%E0%A4%A8%E0%A5%8D%E0%A4%B8/dp/B07QGPJKRC?dchild=1,https://m.media-amazon.com/images/I/716DgVE0jmL._AC_UL320_.jpg,tshirt
2,Amazon Brand - Symbol,599,https://www.amazon.in/Amazon-Brand-Symbol-Relaxed-SYMCOM-11-RS_White_36W/dp/B07X8XCGYR?dchild=1,https://m.media-amazon.com/images/I/719ogqZiwsL._AC_UL320_.jpg,tshirt
3,KILLER,"1,059",https://www.amazon.in/KILLER-Mens-Jeans-KJB-1144_Indigo_36/dp/B07TX9GP6F?dchild=1,https://m.media-amazon.com/images/I/91PT6VCAAQL._AC_UL320_.jpg,tshirt
4,Police Jeans,849,https://www.amazon.in/Police-Jeans-Images-Colour-Option/dp/B07QT9C62Y?dchild=1,https://m.media-amazon.com/images/I/813VgU1K7tL._AC_UL320_.jpg,tshirt
5,Spykar,"1,439",https://www.amazon.in/Spykar-Mens-Skinny-Jeans-MYNR-02AH-007_Dk-Blue_30/dp/B07GXQTGXG?dchild=1,https://m.media-amazon.com/images/I/81dYauEJ3ZL._AC_UL320_.jpg,tshirt
6,Mufti,"1,400",https://www.amazon.in/Mufti-Mens-Skinny-Jeans-MFT-22350-H_Blue_30/dp/B07SF27JTB?dchild=1,https://m.media-amazon.com/images/I/71cDZMa-FgL._AC_UL320_.jpg,tshirt
7,Ben Martin,649,https://www.amazon.in/Ben-Martin-Relaxed-Jeans-BMW7-JJ-DMG_36-01_Blue_36/dp/B06Y5HF9GV?dchild=1,https://m.media-amazon.com/images/I/61rYsv0jpPL._AC_UL320_.jpg,tshirt
8,Amazon Brand - Symbol,649,https://www.amazon.in/Amazon-Brand-Relaxed-AD-RN-193_Dark-Blue_36W/dp/B07B193L7Z?dchild=1,https://m.media-amazon.com/images/I/81k-v19kKFL._AC_UL320_.jpg,tshirt
9,Pepe Jeans,"1,499",https://www.amazon.in/Pepe-Jeans-Mens-Slim-PM204291A262DENIM32/dp/B07D2Q5B5F?dchild=1,https://m.media-amazon.com/images/I/81bwaqeD5CL._AC_UL320_.jpg,tshirt
10,Unite Colors of Benetton,826,https://www.amazon.in/Unite-Colors-Benetton-Skinny-19A4L2RS5202I_901_34_Blue_34W/dp/B07S3QWCHD?dchild=1,https://m.media-amazon.com/images/I/81xJ+oul34L._AC_UL320_.jpg,tshirt
11,Diverse,599,https://www.amazon.in/Diverse-Skinny-DVD01D2L01-1l_Dark-Indigo-Blue_32W/dp/B0767L7GJC?dchild=1,https://m.media-amazon.com/images/I/81w45dK9DfL._AC_UL320_.jpg,tshirt
12,Amazon Brand - Symbol,539,https://www.amazon.in/Amazon-Brand-Relaxed-AD-RN-511_Light-Blue_30W/dp/B07RJSNFSL?dchild=1,https://m.media-amazon.com/images/I/81xMtEy9YjL._AC_UL320_.jpg,tshirt
13,John Players,583,https://www.amazon.in/John-Players-Skinny-Jeans-ZCMWJNA18003900_Indigo_30W/dp/B07GBZV1VD?dchild=1,https://m.media-amazon.com/images/I/81LlleSwGsL._AC_UL320_.jpg,tshirt
14,Mufti,"1,583",https://www.amazon.in/Mufti-Mens-Super-Jeans-MFT-22348-H_Black_34/dp/B07S6N2TCZ?dchild=1,https://m.media-amazon.com/images/I/61zLfDJLc6L._AC_UL320_.jpg,tshirt
